,da_number,cwa_determination,slopegradd,slopegradw,brockdepmi,wtdepannmi,wtdepaprju,flodfreqdc,flodfreqma,pondfreqpr,aws025wta,aws050wta,aws0100wta,aws0150wta,drclassdcd,drclasswet,hydgrpdcd,iccdcd,iccdcdpct,niccdcd,niccdcdpct,engdwobdcd,engdwbdcd,engdwbll,engdwbml,engstafdcd,engstafll,engstafml,engsldcd,engsldcp,englrsdcd,engcmssdcd,engcmssmp,urbrecptdc,urbrecptwt,forpehrtdc,hydclprs,awmmfpwwta
2824,MVK-2019-00702-AEL,0,1.0,1.0,0.0,46.0,46.0,3.0,3.0,0.0,5.26,10.51,20.41,29.48,3.0,3.0,5.0,,93.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.454,1.0,3.0,1.0
2825,MVK-2019-00709-KB,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,6.5,13.0,16.74,5.0,5.0,0.0,,100.0,2.0,90.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.002,1.0,10.0,1.0
2826,MVK-2019-00713-KB,0,0.5,0.5,0.0,84.0,84.0,0.0,0.0,0.0,5.42,10.67,21.17,31.67,3.0,3.0,2.0,,100.0,2.0,77.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.096,1.0,5.0,0.677
2827,MVK-2019-00731-KB,0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,10.63,21.24,32.24,5.0,5.0,1.0,,100.0,6.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0
2828,MVK-2019-00733-KB,0,4.0,3.9,0.0,31.0,31.0,0.0,0.0,0.0,5.74,11.4,20.42,28.8,3.0,3.0,3.0,,100.0,3.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.998,2.0,5.0,1.0
2829,MVK-2019-00742-AEL,0,4.0,4.0,0.0,77.0,77.0,0.0,0.0,0.0,3.36,7.11,11.88,16.53,4.0,4.0,2.0,,90.0,2.0,90.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.044,1.0,0.0,0.838
2830,MVK-2019-00744-KB,0,4.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0,5.25,10.5,16.68,21.18,4.0,4.0,6.0,,90.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.436,2.0,0.0,1.0
2831,MVK-2019-00749-AEL,0,10.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,3.83,7.82,15.68,23.18,5.0,5.0,1.0,,93.0,6.0,90.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.061,3.0,3.0,0.513
2832,MVK-2019-00751-TB,0,1.0,1.0,0.0,61.0,61.0,2.0,2.0,0.0,4.25,8.5,17.0,27.5,3.0,3.0,3.0,,85.0,3.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.078,1.0,0.0,1.0
2833,MVK-2019-00752-AEL,0,0.5,0.5,0.0,0.0,0.0,2.0,2.0,0.0,5.16,10.09,19.59,29.09,2.0,2.0,3.0,,100.0,3.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90.0,1.0
2834,MVK-2019-00753-AEL,0,3.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,4.37,7.12,12.62,18.12,4.0,4.0,3.0,,100.0,4.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.098,2.0,5.0,1.0
2835,MVK-2019-00754-AEL,0,0.5,0.5,0.0,0.0,0.0,2.0,2.0,0.0,5.16,10.09,19.59,29.09,2.0,2.0,3.0,,100.0,3.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90.0,1.0
2836,MVK-2019-00760-AEL,0,4.0,4.0,0.0,36.0,36.0,0.0,0.0,0.0,5.23,10.0,14.64,19.14,4.0,4.0,3.0,,100.0,2.0,100.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.868,2.0,0.0,0.94
2837,MVK-2019-00771-AEL,0,2.0,1.9,0.0,105.0,105.0,2.0,2.0,0.0,3.8,8.62,18.26,29.21,3.0,3.0,2.0,,100.0,2.0,90.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.144,1.0,0.0,0.419
2838,MVK-2019-00791,0,1.0,1.0,0.0,41.0,41.0,0.0,0.0,0.0,5.5,11.0,17.52,23.2,3.0,3.0,3.0,,93.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.74,1.0,3.0,1.0
2839,MVK-2019-00799-TB,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,10.84,21.56,32.26,5.0,5.0,1.0,,100.0,3.0,95.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.078,2.0,0.0,0.351
2840,MVK-2019-00807-KB,0,7.0,7.0,0.0,46.0,46.0,0.0,0.0,0.0,5.25,10.5,17.22,23.22,4.0,4.0,3.0,,100.0,3.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.436,2.0,0.0,1.0
2841,MVK-2019-00815-TB,0,1.0,1.0,0.0,69.0,69.0,0.0,0.0,4.0,4.91,9.81,19.17,27.52,3.0,3.0,2.0,,100.0,2.0,94.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.15,1.0,6.0,1.0
2842,MVK-2019-00819-AEL,0,1.0,1.0,0.0,41.0,41.0,0.0,0.0,0.0,5.5,11.0,17.52,23.2,3.0,3.0,3.0,,93.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.74,1.0,3.0,1.0
2843,MVK-2019-00822-KB,0,24.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.49,10.99,21.98,32.97,,,,,92.0,7.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
2844,MVK-2019-00828-KB,0,13.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,5.48,10.72,21.64,32.63,5.0,5.0,1.0,,92.0,6.0,90.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.841
2845,MVK-2019-00829-AEL,0,1.0,1.0,0.0,107.0,107.0,4.0,4.0,0.0,4.52,8.85,17.51,26.17,4.0,4.0,1.0,,100.0,2.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.448,1.0,8.0,1.0
2846,MVK-2019-00834-KB,0,0.5,0.6,0.0,0.0,0.0,4.0,4.0,2.0,5.5,10.96,20.59,30.09,2.0,2.0,6.0,,100.0,5.0,85.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,87.0,1.0
2847,MVK-2019-00838-KB,0,1.0,1.0,0.0,61.0,61.0,3.0,3.0,0.0,5.59,11.03,21.99,33.1,4.0,4.0,2.0,2.0,94.0,2.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.109,1.0,2.0,0.993
2848,MVK-2019-00846-KB,0,26.0,21.4,0.0,46.0,0.0,0.0,0.0,0.0,3.81,7.64,14.22,20.52,5.0,4.0,1.0,,100.0,7.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.996,3.0,5.0,1.0
2849,MVK-2019-00847-KB,0,2.0,2.0,0.0,153.0,0.0,0.0,0.0,0.0,3.25,6.5,13.56,21.06,5.0,5.0,1.0,,100.0,2.0,100.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.014,1.0,0.0,0.622
2850,MVK-2019-00850-TB,0,2.0,2.0,0.0,31.0,31.0,0.0,0.0,0.0,5.5,11.0,16.83,22.33,3.0,3.0,3.0,,100.0,2.0,60.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.998,1.0,10.0,1.0
2851,MVK-2019-00853-KB,0,2.0,1.9,0.0,0.0,0.0,2.0,2.0,0.0,4.29,8.54,16.9,24.96,5.0,5.0,0.0,,96.0,2.0,93.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.019,1.0,3.0,0.431
2852,MVK-2019-00867-AEL,0,3.0,3.5,0.0,53.0,0.0,0.0,0.0,0.0,5.01,9.68,18.39,26.66,3.0,3.0,6.0,,100.0,3.0,75.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.085,2.0,0.0,1.0
2853,MVK-2019-00870-AEL,0,7.0,6.5,0.0,46.0,0.0,0.0,0.0,0.0,5.27,10.36,16.22,21.53,4.0,4.0,3.0,,100.0,3.0,56.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.53,2.0,5.0,1.0
2854,MVK-2019-00871-AEL,0,7.0,6.5,0.0,46.0,0.0,0.0,0.0,0.0,5.27,10.36,16.22,21.53,4.0,4.0,3.0,,100.0,3.0,56.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.53,2.0,5.0,1.0
2855,MVK-2019-00872-AEL,0,7.0,6.5,0.0,46.0,0.0,0.0,0.0,0.0,5.27,10.36,16.22,21.53,4.0,4.0,3.0,,100.0,3.0,56.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.53,2.0,5.0,1.0
2856,MVK-2019-00874-KB,0,5.0,4.7,0.0,76.0,0.0,0.0,0.0,0.0,5.29,10.57,19.12,25.65,4.0,4.0,2.0,,100.0,3.0,65.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.279,2.0,5.0,1.0
2857,MVK-2019-00875-KB,0,7.0,6.5,0.0,46.0,0.0,0.0,0.0,0.0,5.27,10.36,16.22,21.53,4.0,4.0,3.0,,100.0,3.0,56.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.53,2.0,5.0,1.0
2858,MVK-2019-00879-AEL,0,1.0,1.0,0.0,25.0,25.0,0.0,0.0,0.0,3.65,7.16,10.95,14.54,3.0,3.0,6.0,2.0,90.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,1.0
2859,MVK-2019-00882-AEL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,100.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,MVK-2019-00888-AEL,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,22.0,33.0,,,,,100.0,7.0,100.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.083,0.0,0.0,0.0
2861,MVK-2019-00898-TB,0,0.5,0.5,0.0,69.0,69.0,0.0,0.0,0.0,4.5,9.0,18.0,27.0,3.0,3.0,2.0,,100.0,2.0,88.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.11,1.0,3.0,0.954
2862,MVK-2019-00900-TB,0,9.0,8.1,0.0,71.0,71.0,0.0,0.0,0.0,3.45,7.7,16.2,24.27,4.0,4.0,3.0,6.0,85.0,6.0,85.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.059,3.0,5.0,1.0
2863,MVK-2019-00909-AEl,0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,4.09,8.01,15.87,23.76,5.0,5.0,0.0,2.0,85.0,2.0,85.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.156,1.0,0.0,0.45
2864,MVK-2019-00922-TB,0,0.0,0.5,0.0,153.0,153.0,0.0,0.0,0.0,5.25,10.5,20.72,30.22,,5.0,3.0,,100.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0
2865,MVK-2019-00934-AEL,0,1.0,1.0,0.0,84.0,84.0,0.0,0.0,0.0,5.5,10.99,21.97,31.24,5.0,5.0,2.0,,100.0,1.0,90.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.17,1.0,10.0,0.709
2866,MVK-2019-00936-KB,0,23.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,3.76,7.3,14.32,21.33,,,,,93.0,7.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.923,0.0,3.0,1.0
2867,MVK-2019-00938-KB,0,1.0,1.0,0.0,31.0,31.0,4.0,4.0,0.0,5.05,7.8,13.3,20.52,1.0,1.0,3.0,,90.0,5.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.998,1.0,90.0,1.0
2868,MVK-2019-00939-KB,0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,22.0,33.0,,,,,100.0,7.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.083,0.0,0.0,0.0
2869,MVK-2019-00940-TB,0,0.5,0.5,0.0,122.0,122.0,0.0,0.0,0.0,5.22,9.98,18.49,27.71,5.0,5.0,1.0,2.0,99.0,2.0,99.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.184,1.0,0.0,0.07
2870,MVK-2019-00954-KB,0,14.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,3.13,5.25,7.69,7.98,6.0,5.0,3.0,,100.0,6.0,85.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.047,3.0,0.0,1.0
2871,MVK-2019-00964-KB,0,1.0,1.0,0.0,41.0,41.0,0.0,0.0,0.0,5.5,11.0,18.16,23.83,3.0,3.0,6.0,,93.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.74,1.0,3.0,1.0
2872,MVK-2019-00967-KB,0,3.0,2.9,0.0,46.0,46.0,0.0,0.0,0.0,5.0,10.0,12.65,16.58,4.0,4.0,3.0,,100.0,3.0,90.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.436,2.0,5.0,1.0
2873,MVK-2019-00981-TB,0,5.0,5.0,90.0,61.0,61.0,0.0,0.0,0.0,3.49,6.58,11.09,11.42,5.0,4.0,2.0,,100.0,3.0,50.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.078,2.0,0.0,0.749
2874,MVK-2019-00982-TB,0,4.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,4.62,8.22,13.16,17.2,4.0,4.0,2.0,2.0,90.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.052,2.0,0.0,0.981
2875,MVK-2019-00988-KB,0,2.0,2.0,0.0,59.0,0.0,0.0,0.0,0.0,5.25,10.5,16.68,21.18,4.0,4.0,6.0,,100.0,2.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.11,1.0,5.0,1.0
2876,MVK-2020-00030,0,0.5,0.5,0.0,0.0,0.0,2.0,2.0,3.0,2.95,5.9,11.76,19.01,2.0,2.0,3.0,,100.0,3.0,95.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982,1.0,93.0,0.994
2877,MVK-2020-00031-AEL,0,2.0,2.0,0.0,38.0,38.0,2.0,2.0,0.0,4.75,8.75,18.11,28.11,2.0,2.0,3.0,,90.0,3.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.858,1.0,90.0,1.0
2878,MVK-2020-00034-TB,1,19.0,15.9,0.0,46.0,0.0,0.0,0.0,0.0,5.46,10.87,19.88,28.47,,4.0,,,100.0,7.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.577,0.0,4.0,1.0
2879,MVK-2020-00037-TB,0,26.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,3.04,6.47,14.68,21.04,5.0,5.0,1.0,,100.0,7.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.988,3.0,0.0,1.0
2880,MVK-2020-00039-TB,0,4.0,3.9,0.0,77.0,77.0,2.0,2.0,0.0,4.5,9.0,18.05,18.47,3.0,3.0,2.0,,100.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.129,2.0,5.0,0.846
2881,MVK-2020-00041-AEL,0,0.5,0.5,0.0,77.0,77.0,0.0,0.0,0.0,4.5,9.0,18.0,27.0,3.0,3.0,2.0,,100.0,2.0,90.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.027,1.0,10.0,0.838
2882,MVK-2020-00045-TB,0,1.0,1.0,0.0,49.0,0.0,0.0,0.0,0.0,3.87,8.09,13.85,19.1,4.0,4.0,6.0,,100.0,2.0,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.247,1.0,0.0,1.0
2883,MVK-2020-00048-AEL,0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,11.0,22.0,33.0,,,,,100.0,7.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.083,0.0,0.0,0.0
2884,MVK-2020-00061-TB,0,0.5,0.5,0.0,23.0,23.0,3.0,3.0,0.0,5.1,10.15,19.94,29.55,2.0,2.0,6.0,,100.0,4.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.944,1.0,91.0,1.0
2885,MVK-2020-00064-TB,0,0.5,0.5,0.0,0.0,0.0,2.0,2.0,3.0,2.95,5.9,11.76,19.01,2.0,2.0,3.0,,100.0,3.0,95.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982,1.0,93.0,0.994
2886,MVK-2020-00066-TB,0,1.0,1.0,0.0,61.0,61.0,3.0,3.0,0.0,5.59,11.03,21.99,33.1,4.0,4.0,2.0,2.0,94.0,2.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.109,1.0,2.0,0.993
2887,MVK-2020-00080-AEL,0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.83,9.46,18.16,27.16,3.0,3.0,3.0,3.0,85.0,3.0,85.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0
2888,MVK-2020-00098-TB,0,0.5,0.5,0.0,30.0,30.0,0.0,0.0,0.0,3.25,5.74,10.61,15.42,3.0,3.0,6.0,2.0,90.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.951,1.0,10.0,0.999
2889,MVK-2020-00105-AEL,0,26.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,3.04,6.47,14.68,21.04,5.0,5.0,1.0,,100.0,7.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.988,3.0,0.0,1.0
2890,MVK-2020-00118-AEL,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,10.98,21.7,32.4,5.0,5.0,1.0,,100.0,4.0,95.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.078,2.0,0.0,0.351
2891,MVK-2020-00120-AEL,0,4.0,4.0,0.0,66.0,0.0,0.0,0.0,0.0,5.39,10.88,17.58,23.03,4.0,4.0,2.0,,100.0,3.0,100.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.08,2.0,0.0,0.974
2892,MVK-2020-00144-AEL,0,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,100.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,MVK-2020-00153,0,1.0,1.0,91.0,46.0,46.0,3.0,3.0,0.0,4.7,9.2,16.28,16.28,3.0,3.0,6.0,,100.0,3.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.436,1.0,10.0,1.0
2894,MVK-2020-00159-KB,0,29.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.83,7.65,15.0,22.31,5.0,5.0,1.0,,80.0,7.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,3.0,0.0,1.0
2895,MVK-2020-00164-KB,0,7.0,7.0,0.0,49.0,0.0,0.0,0.0,0.0,5.36,10.84,16.79,24.69,4.0,4.0,6.0,,100.0,4.0,99.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.26,2.0,0.0,0.961
2896,MVK-2020-00167-AEL,0,1.0,1.0,0.0,84.0,84.0,0.0,0.0,0.0,4.6,9.15,18.03,26.75,3.0,3.0,2.0,,100.0,2.0,90.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.175,1.0,10.0,1.0
2897,MVK-2020-00175-KB,0,1.0,1.0,0.0,31.0,31.0,2.0,2.0,0.0,2.75,5.5,13.04,17.63,2.0,2.0,3.0,,90.0,3.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0
2898,MVK-2020-00196-AEL,0,4.0,4.0,0.0,92.0,92.0,0.0,0.0,0.0,3.1,6.97,14.59,21.82,4.0,4.0,2.0,,100.0,3.0,85.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,0.018,2.0,0.0,0.62
2899,MVK-2020-00215-KB,0,2.0,1.8,0.0,51.0,51.0,0.0,0.0,8.0,5.66,10.42,15.92,20.08,4.0,4.0,6.0,,100.0,2.0,85.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.297,1.0,8.0,1.0
2900,MVK-2020-00254-TB,0,4.0,4.0,0.0,67.0,67.0,0.0,0.0,0.0,5.58,11.02,16.65,19.95,4.0,4.0,2.0,,100.0,2.0,100.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.095,2.0,0.0,0.933
2901,MVK-2020-00265-TB,0,10.0,9.8,0.0,46.0,0.0,0.0,0.0,0.0,5.25,10.5,15.6,20.23,4.0,4.0,6.0,,92.0,6.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
2902,MVK-2020-00266-TB,0,7.0,7.0,0.0,49.0,0.0,0.0,0.0,0.0,5.36,10.84,16.79,24.69,4.0,4.0,6.0,,100.0,4.0,99.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.26,2.0,0.0,0.961
2903,MVK-2020-00267-TB,0,4.0,4.0,0.0,58.0,58.0,0.0,0.0,0.0,5.5,11.0,17.71,23.21,4.0,4.0,6.0,,90.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.065,2.0,0.0,1.0
2904,MVK-2020-00268-TB,0,24.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,4.45,8.75,17.22,24.52,5.0,5.0,2.0,,78.0,7.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,3.0,2.0,1.0
2905,MVK-2020-00269-TB,0,24.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,4.45,8.75,17.22,24.52,5.0,5.0,2.0,,78.0,7.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,3.0,2.0,1.0
2906,MVK-2020-00277-TB,0,4.0,3.9,0.0,46.0,0.0,0.0,0.0,0.0,4.5,7.02,11.7,16.93,4.0,4.0,6.0,,100.0,2.0,100.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.414,2.0,0.0,1.0
2907,MVK-2020-00339-KB,0,0.5,0.5,0.0,31.0,31.0,0.0,2.0,0.0,3.44,6.81,14.39,22.93,2.0,2.0,3.0,,100.0,3.0,85.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65.0,1.0
2908,MVK-2020-00402,0,0.5,0.5,0.0,23.0,23.0,3.0,3.0,0.0,5.1,10.15,19.94,29.55,2.0,2.0,6.0,,100.0,4.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.944,1.0,91.0,1.0
2909,MVK-2020-00418-KB,0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,3.0,,100.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
